level,lgd_code,name,name_local,parent_code,state_code
VILLAGE,562229,Ghorpadi,घोरपडी,4248,27
VILLAGE,562252,Gotewadi,घोटेवाडी,4248,27
VILLAGE,562286,Haralwadi,हरळवाडी,4248,27
VILLAGE,562238,Hingani(Nipani),हिंगणी ( निपणी),4248,27
VILLAGE,562201,Hivare,हिवरे,4248,27
VILLAGE,562283,Ichgaon,ईचगांव,4248,27
VILLAGE,562293,Jamgaon Bk,जामगांव बु.,4248,27
VILLAGE,562294,Jamgaon Kh,जामगांव  खु.,4248,27
VILLAGE,562278,Kamti Bk,कामटी बु.,4248,27
VILLAGE,562276,Kamti Kh,कामटी खु.,4248,27
VILLAGE,562263,Katewadi,काटेवाडी,4248,27
VILLAGE,562199,Khandali,खंडाळी,4248,27
VILLAGE,562209,Khandobachiwadi,खंडोबाचीवाडी,4248,27
VILLAGE,562213,Kharkatne,खरकटणे,4248,27
VILLAGE,562216,Khavani,खवणी,4248,27
VILLAGE,562239,Khuneshwar,खुनेश्वर,4248,27
VILLAGE,562221,Kolegaon,कोळेगांव,4248,27
VILLAGE,562207,Kombadwadi,कोंबडवाडी,4248,27
VILLAGE,562205,Konheri,कोन्हेरी,4248,27
VILLAGE,562285,Korwali,कोरवली,4248,27
VILLAGE,562281,Kothale,कोथले,4248,27
VILLAGE,562211,Kuranwadi,कुराणवाडी,4248,27
VILLAGE,562196,Kuranwadi (Ashti),कुराणवाडी ( अष्टी ),4248,27
VILLAGE,562264,Kurul,कुरूल,4248,27
VILLAGE,562277,Lamantanda,लामणतांडा,4248,27
VILLAGE,562244,Lamboti,लांबोटी,4248,27
VILLAGE,562212,Malikpeth,मलिकपेठ,4248,27
VILLAGE,562226,Mangaoli,मनगोळी,4248,27
VILLAGE,562236,Maslechaudhari,मसलेचौधरी,4248,27
VILLAGE,562291,Miri,मिरी,4248,27
VILLAGE,562219,Mohol,मोहोळ,4248,27
VILLAGE,562240,Morvanchi,मोरवंची,4248,27
VILLAGE,562253,Mundhewadi,मुंढेवाडी,4248,27
VILLAGE,562250,Najikpimpari,नजीकपिंपरी,4248,27
VILLAGE,562210,Nalbandwadi,नालबंदवाडी,4248,27
VILLAGE,562254,Nandgaon,नंदगांव,4248,27
VILLAGE,562234,Narkhed,नारखेड,4248,27
VILLAGE,562203,Papari,पापरी,4248,27
VILLAGE,562269,Parmeshwar-pimpri,परमेश्वर पिंपरी,4248,27
VILLAGE,562231,Paslewadi,पसलेवाडी,4248,27
VILLAGE,562258,Patkul,पटकुल,4248,27
VILLAGE,562230,Pawarwadi,पवारवाडी,4248,27
VILLAGE,562273,Peertakali,पीरटकळी,4248,27
VILLAGE,562257,Penur,पेनुर,4248,27
VILLAGE,562217,Pokharapur,पोखरपूर,4248,27
VILLAGE,562255,Pophali,पोफळी,4248,27
VILLAGE,562248,Ramhingani,रामहीनगणी,4248,27
VILLAGE,562206,Sarole,सारोळे,4248,27
VILLAGE,562262,Saundane,सौंदणे,4248,27
VILLAGE,562246,Sawaleshwar,सावळेश्वर,4248,27
VILLAGE,562251,Sayyadwarwade,सय्यदवडे,4248,27
VILLAGE,562265,Shejbabhulgaon,शेजबाबुळगांव,4248,27
VILLAGE,562192,Shetphal,शेटफळ,4248,27
VILLAGE,562274,Shingoli,शिनगोळी,4248,27
VILLAGE,562272,Shirapur (Mo),शिरापुर ( मो ),4248,27
VILLAGE,562241,Shirapur (Solapur),शिरापुर ( सोलापूर ),4248,27
VILLAGE,562191,Siddewadi,सिद्देवाडी,4248,27
VILLAGE,562280,Sohale,सोहाळे,4248,27
VILLAGE,562261,Takali (Shikandar),टाकली ( शिकंदर ),4248,27
VILLAGE,562260,Tambole,तांबोळी,4248,27
VILLAGE,562275,Taratgaon,तराटगांव,4248,27
VILLAGE,562195,Telangwadi,तेलंगवाडी,4248,27
VILLAGE,562200,Wadachiwadi,वडाचीवाडी,4248,27
VILLAGE,562282,Waddegaon,वडदेगाव,4248,27
VILLAGE,562220,Wadwal,वडवळ,4248,27
VILLAGE,562193,Wafale,वाफळे,4248,27
VILLAGE,562279,Wagholi,वाघोळी,4248,27
VILLAGE,562284,Wagholiwadi,वाघोळीवाडी,4248,27
VILLAGE,562227,Waluj,वाळूज,4248,27
VILLAGE,562266,Warkute,वरकुटे,4248,27
VILLAGE,562292,Watwate,वटवटे,4248,27
VILLAGE,562271,Wirawade Bk,विरवडे बु.,4248,27
VILLAGE,562256,Wirwade Kh,विरवडे खु.,4248,27
VILLAGE,562215,Yawali,यावळी,4248,27
VILLAGE,562224,Yellamwadi,येल्लामवाडी,4248,27
VILLAGE,562287,Yenaki,येणकी,4248,27
VILLAGE,562204,Yeoti,येवटी,4248,27
VILLAGE,562358,Adhiv,अढीव,4249,27
VILLAGE,562362,Ajansond,अजनसोंड,4249,27
VILLAGE,562322,Ajote (N.V.),अजोटे (न.व.),4249,27
VILLAGE,562386,Ambe,अंबे,4249,27
VILLAGE,562393,Ambechincholi,आंबेचिंचोळी,4249,27
VILLAGE,562368,Anawali,अनवली,4249,27
VILLAGE,562304,Avhe,अव्हे,4249,27
VILLAGE,562355,Babhulgaon,बाभुळगांव,4249,27
VILLAGE,562300,Badalkot,बादलकोट,4249,27
VILLAGE,562311,Bardi,बरडी,4249,27
VILLAGE,562335,Bhalawani,भाळवणी,4249,27
VILLAGE,562331,Bhandi Shegaon,भांडी शेगांव,4249,27
VILLAGE,562359,Bhatumbare,भाटुंबरे,4249,27
VILLAGE,562315,Bhose,भोसे,4249,27
VILLAGE,562363,Bitargaon (N.V.),बिटारगांव (न.व.),4249,27
VILLAGE,562352,Bohali,बोहली,4249,27
VILLAGE,562384,Chale,चळे,4249,27
VILLAGE,562323,Chilaiwadi,चिलईवाडी,4249,27
VILLAGE,562328,Chincholi Bhose,चिंचोळी भोसे,4249,27
VILLAGE,562373,Chinchumbe,चिंचुंबे,4249,27
VILLAGE,562361,Degaon,देगांव,4249,27
VILLAGE,562318,Devade,देवडे,4249,27
VILLAGE,562332,Dhondewadi,धोंडेवाडी,4249,27
VILLAGE,562374,Eklaspur,एकलासपुर,4249,27
VILLAGE,562382,Fulchincholi,फुलचिंचोळी,4249,27
VILLAGE,562351,Gadegaon,गाडेगांव,4249,27
VILLAGE,562340,Gardi,गरदी,4249,27
VILLAGE,562367,Gopalpur,गोपाळपुर,4249,27
VILLAGE,562326,Gurusale,गुरुसळे,4249,27
VILLAGE,562321,Hole,होले,4249,27
VILLAGE,562347,Isbavi,इसबावी,4249,27
VILLAGE,562364,Ishwar Wathar,ईश्वर वठार,4249,27
VILLAGE,562313,Jadhavwadi,जाधववाडी,4249,27
VILLAGE,562336,Jainwadi,जैनवाडी,4249,27
VILLAGE,562298,Jaloli,जालोळी,4249,27
VILLAGE,562295,Kanhapuri,कान्हापुरी,4249,27
VILLAGE,562310,Karkamb,करकंब,4249,27
VILLAGE,562296,Karole,करोळे,4249,27
VILLAGE,562375,Kasegaon,कासेगांव,4249,27
VILLAGE,562344,Kauthali,कौठाळी,4249,27
VILLAGE,562333,Keskarwadi,केसकरवाडी,4249,27
VILLAGE,562312,Kharatwadi,खरटवाडी,4249,27
VILLAGE,562376,Khardi,खरडी,4249,27
VILLAGE,562383,Kharsoli,खरसोळी,4249,27
VILLAGE,562330,Khed Bhalawani,खेड भाळवणी,4249,27
VILLAGE,562319,Khed Bhose,खेड भोसे,4249,27
VILLAGE,562385,Kondharki,कोनधारकी,4249,27
VILLAGE,562350,Korty,कोर्टी,4249,27
VILLAGE,562341,Lonarwadi,लोणारवाडी,4249,27
VILLAGE,562380,Magarwadi,मगरवाडी,4249,27
VILLAGE,562324,Mendhapur,मेंढापुर,4249,27
VILLAGE,562366,Mundhewadi,मुंढेगांव,4249,27
VILLAGE,562392,Nali,नाली,4249,27
VILLAGE,562303,Nandore,नांदोरे,4249,27
VILLAGE,562357,Narayan Chincholi,नारायण चिंचोळी,4249,27
VILLAGE,562301,Nematwadi,नेमतवाडी,4249,27
VILLAGE,562396,Nepatgaon,नेपटगांव,4249,27
VILLAGE,562395,Ozewadi,ओझेगांव,4249,27
VILLAGE,562339,Palshi,पळशी,4249,27
VILLAGE,562314,Pandharewadi,पांढरेवाडी,4249,27
VILLAGE,562306,Patvardhan Kuroli,पटवर्धन कुरोली,4249,27
VILLAGE,562302,Pehe,पेहे,4249,27
VILLAGE,562308,Pirachi Kuroli,पिराची कुरोली,4249,27
VILLAGE,562387,Pohargaon,पोहरगांव,4249,27
VILLAGE,562389,Puluj,पुळूज,4249,27
VILLAGE,562390,Pulujwadi,पुळूजवाडी,4249,27
VILLAGE,562369,Ranzani,रांजणी,4249,27
VILLAGE,562354,Ropale,रोपळे,4249,27
VILLAGE,562299,Sangavi,सांगवी,4249,27
VILLAGE,562394,Sarkoli,सरकोळी,4249,27
VILLAGE,562391,Shankargaon,शंकरगांव,4249,27
VILLAGE,562348,Sharadrenagar(N.V.),शरद्रेनगर (न.व.),4249,27
VILLAGE,562360,Shegaon Dumala,शेगांव दुमाला,4249,27
VILLAGE,562329,Shelve,शेलवे,4249,27
VILLAGE,562334,Shendgewadi,शेंडगेवाडी,4249,27
VILLAGE,562377,Shetphal,शेटफळ,4249,27
VILLAGE,562317,Shevate,शेवते,4249,27
VILLAGE,562371,Shirgaon,शिरगांव,4249,27
VILLAGE,562345,Shirthon,शिरथोन,4249,27
VILLAGE,562372,Siddhewadi,सिद्धेवाडी,4249,27
VILLAGE,562343,Sonke,सोनके,4249,27
VILLAGE,562316,Sugavabhose (N.V.),सुगावाभोसे (न.व.),4249,27
VILLAGE,562320,Sugavakhurd (N.V.),सुगावाखुर्द (न.व.),4249,27
VILLAGE,562337,Supli,सुपळी,4249,27
VILLAGE,562365,Suste,सुस्ते,4249,27
VILLAGE,562327,Takaligursala (N.V.),टाकळीगुरसाळे (न.व.),4249,27
VILLAGE,562349,Takli,टाकळी,4249,27
VILLAGE,562378,Tanali,तानाली,4249,27
VILLAGE,562381,Tarapur,तारपूर,4249,27
VILLAGE,562305,Taratgaon (Bhose),तरटगांव (भोसे),4249,27
VILLAGE,562370,Taratgaon Kasegaon,तरटगांव कासेगांव,4249,27
VILLAGE,562379,Tavashi,तावशी,4249,27
VILLAGE,562342,Tisangi,तिसंगी,4249,27
VILLAGE,562356,Tungat,तुंगट,4249,27
VILLAGE,562307,Ujani (N.V.),उजनी (न.व.),4249,27
VILLAGE,562297,Umbare,उंबरे,4249,27
VILLAGE,562353,Umbargaon,उंबरगांव,4249,27
VILLAGE,562338,Upari,उपराई,4249,27
VILLAGE,562325,Venunagar,वेणुनगर,4249,27
VILLAGE,562388,Vite,विटे,4249,27
VILLAGE,562309,Wadi Kuroli,वाडी कुरोली,4249,27
VILLAGE,562346,Wakhari,वाखरी,4249,27
VILLAGE,562524,Achakadani,अचकदानी,4251,27
VILLAGE,562606,Aglavewadi,आगलावेवाडी,4251,27
VILLAGE,562559,Ajanale,अजणाळे,4251,27
VILLAGE,562587,Akola,अकोला,4251,27
VILLAGE,562601,Alegaon,आलेगांव,4251,27
VILLAGE,562564,Ankadhal,अंकधल,4251,27
VILLAGE,562529,Bagalwadi,बागलवाडी,4251,27
VILLAGE,562562,Balvadi,बलवाडी,4251,27
VILLAGE,562543,Bamani,बामणी,4251,27
VILLAGE,562571,Bandgarwadi,बंडगरवाडी,4251,27
VILLAGE,562516,Bandgarwadi,बंडगरवाडी,4251,27
VILLAGE,562607,Bhopasewadi,भोपसेवाडी,4251,27
VILLAGE,562574,Buddhehal,बुद्धेहळ,4251,27
VILLAGE,562551,Buralewadi,बुराळेवाडी,4251,27
VILLAGE,562605,Burange Wadi,बुरंगेवाडी,4251,27
VILLAGE,562518,Chikmahud,चिकमहुद,4251,27
VILLAGE,562560,Chinake,चिनके,4251,27
VILLAGE,562548,Chincholi,चिंचोळी,4251,27
VILLAGE,562572,Chopadi,चोपडी,4251,27
VILLAGE,562545,Devale,देवळे,4251,27
VILLAGE,562539,Devkatewadi,देवकतेवाडी,4251,27
VILLAGE,562522,Dhalewadi,ढालेवाडी,4251,27
VILLAGE,562538,Dhayati,धायटी,4251,27
VILLAGE,562613,Diksal,डिकसळ,4251,27
VILLAGE,562598,Dongargaon,डोंगरेगांव,4251,27
VILLAGE,562547,Ekhatapur,एखतपूर,4251,27
VILLAGE,562600,Galavewadi,गळवेवाडी,4251,27
VILLAGE,562610,Gavadewadi,गवाडेवाडी,4251,27
VILLAGE,562531,Gaygavhan,गायगव्हान,4251,27
VILLAGE,562609,Gheradi,घेरडी,4251,27
VILLAGE,562555,Godasewadi,गोडसेवडी,4251,27
VILLAGE,562576,Goudwadi,गौडवाडी,4251,27
VILLAGE,562581,Gunappawadi,गुणप्पावाडी,4251,27
VILLAGE,562614,Habisewadi,हबीसेवाडी,4251,27
VILLAGE,562535,Haldahivadi,हलदहिवडी,4251,27
VILLAGE,562611,Hangirage,हंगिरगे,4251,27
VILLAGE,562591,Hanmantgaon,हणमंतगांव,4251,27
VILLAGE,562596,Hatid,हतिद,4251,27
VILLAGE,562597,Hatkar Mangewadi,हटकर मंगेवाडी,4251,27
VILLAGE,562514,Itaki,इटकी,4251,27
VILLAGE,562517,Jadhavwadi,जाधववाडी,4251,27
VILLAGE,562604,Javala,जवळा,4251,27
VILLAGE,562580,Jujarpur,जजारपूर,4251,27
VILLAGE,562526,Juni Lotewadi,जूनी लोटेवाडी,4251,27
VILLAGE,562579,Junoni,जुनोणी,4251,27
VILLAGE,562588,Kadlas,कडलास,4251,27
VILLAGE,562582,Kalubaluwadi,कळूबाळूवाडी,4251,27
VILLAGE,562556,Kamalapur,कमलापूर,4251,27
VILLAGE,562577,Karadwadi,कराडवाडी,4251,27
VILLAGE,562567,Karandewadi,करांडेवाडी,4251,27
VILLAGE,562519,Karandewadi,कारंडेवाडी,4251,27
VILLAGE,562575,Karandewadi,कारंडेवाडी,4251,27
VILLAGE,562515,Katfal,कटफळ,4251,27
VILLAGE,562553,Kedarwadi,केदारवाडी,4251,27
VILLAGE,562525,Khavaspur,खावसपूर,4251,27
VILLAGE,562532,Khilarwadi,खिलारवाडी,4251,27
VILLAGE,562586,Kidabisari,किडबिसरी,4251,27
VILLAGE,562578,Kola,कोळा,4251,27
VILLAGE,562584,Kombadwadi,कोंबडवाडी,4251,27
VILLAGE,562523,Laxminagar (D.Wadi),लक्ष्मीनगर (डी.वाडी),4251,27
VILLAGE,562558,Ligadewadi,लिगाडेवाडी,4251,27
VILLAGE,562590,Lonavire,लोणविरे,4251,27
VILLAGE,562527,Lotewadi,लोटेवाडी,4251,27
VILLAGE,562520,Mahim,माहीम,4251,27
VILLAGE,562521,Mahud Bk.,महूद बू,4251,27
VILLAGE,562592,Manegaon,मानेगाव,4251,27
VILLAGE,562542,Manjari,मांजरी,4251,27
VILLAGE,562552,Medashingi,मेडशिंगी,4251,27
VILLAGE,562537,Metakarwadi,मेटकरवाडी,4251,27
VILLAGE,562541,Methvade,मेथवडे,4251,27
VILLAGE,562593,Misalwadi,मिसाळवाडी,4251,27
VILLAGE,562594,Nalvadewadi,नालवडेवाडी,4251,27
VILLAGE,562615,Narale,नारळे,4251,27
VILLAGE,562533,Naralewadi,नारळेवाडी,4251,27
VILLAGE,562563,Nazare,नाझरे,4251,27
VILLAGE,562589,Nijampur,निजामपूर,4251,27
VILLAGE,912910,Ntamantgaon,तामणगांव,4251,27
VILLAGE,562585,Pachegaon Bk.,पाचेगांव,4251,27
VILLAGE,562595,Pachegaon Kh.,पाचेगांव,4251,27
VILLAGE,562612,Pare,पारे,4251,27
VILLAGE,562550,Rajapur,राजापूर,4251,27
VILLAGE,562566,Rajuri,राजूरी,4251,27
VILLAGE,562540,Sangewadi,संगेवाडी,4251,27
VILLAGE,562568,Saragarwadi,सरगरवाडी,4251,27
VILLAGE,562528,Satarkarvasti (N.V.),सातारकरवस्ती (एन.व्ही.),4251,27
VILLAGE,562544,Save,सवे,4251,27
VILLAGE,562536,Shirbavi,शिरबावी,4251,27
VILLAGE,562546,Shivane,शिवणे,4251,27
VILLAGE,562530,Sonalwadi,सोनलवाडी,4251,27
VILLAGE,562599,Sonand,सोनंद,4251,27
VILLAGE,562573,Sonewadi,सोनेवाडी,4251,27
VILLAGE,562608,Tarangewadi,तरंगेवाडी,4251,27
VILLAGE,562583,Tippehali,तिप्पेहळ्ळी,4251,27
VILLAGE,562570,Udanwadi,उडणवाडी,4251,27
VILLAGE,562554,Vasud,वसूड,4251,27
VILLAGE,562561,Vazare,वझारे,4251,27
VILLAGE,562549,Wadegaon,वाडेगांव,4251,27
VILLAGE,562603,Waki Gherdi,वाकी घेरडी,4251,27
VILLAGE,562534,Waki Shivane,वाकी शिवणे,4251,27
VILLAGE,562602,Wani Chinchol,वाणी चिंचोळ,4251,27
VILLAGE,562565,Watambare,वातंबरे,4251,27
VILLAGE,562557,Yelmar Mangewadi,येळमार मंगेवाडी,4251,27
VILLAGE,562569,Zapachiwadi,झपाचीवाडी,4251,27
VILLAGE,562168,Akolekati,अकोलेकाटी,4247,27
VILLAGE,562173,Banegaon,बाणेगांव,4247,27
VILLAGE,562185,Belati,बेलाटी,4247,27
VILLAGE,562150,Bhagaiwadi,भागाईवाडी,4247,27
VILLAGE,562188,Bhatewadi,भाटेवाडी,4247,27
VILLAGE,562172,Bhogaon,भोगांव,4247,27
VILLAGE,562169,Darfal (Bibi),दारफळ (बिबी),4247,27
VILLAGE,562154,Darphal (Gawadi),दारफळ (गावडी),4247,27
VILLAGE,562187,Dongaon,डोणगांव,4247,27
VILLAGE,562174,Ekrukh,एकरुख,4247,27
VILLAGE,562171,Gulwanchi,गुळवंची,4247,27
VILLAGE,562175,Haglur,हगलूर,4247,27
VILLAGE,562176,Hipparge,हिप्परगे,4247,27
VILLAGE,562181,Hiraj,हिरज,4247,27
VILLAGE,562164,Honsal,होणसळ,4247,27
VILLAGE,562157,Inchgaon,इंचगांव,4247,27
VILLAGE,562153,Kalman,कलमन,4247,27
VILLAGE,562170,Karamba,कारंबा,4247,27
VILLAGE,562186,Kawathe,कवठे,4247,27
VILLAGE,562178,Khed,खेड,4247,27
VILLAGE,562177,Kondi,कोंडी,4247,27
VILLAGE,562151,Kouthali,कौठाळी,4247,27
VILLAGE,562167,Mardi,मार्डी,4247,27
VILLAGE,562160,Mohitewadi,मोहितेवाडी,4247,27
VILLAGE,562189,Nandur,नंदुर,4247,27
VILLAGE,562161,Nannaj,नान्नज,4247,27
VILLAGE,562162,Narotewadi,नरोटेवाडी,4247,27
VILLAGE,562156,Padsali,पडसाळी,4247,27
VILLAGE,562179,Pakani,पाकणी,4247,27
VILLAGE,562183,Pathari,पाथरी,4247,27
VILLAGE,562165,Raleras,राळेरास,4247,27
VILLAGE,562159,Ranmasle,रानमसले,4247,27
VILLAGE,562152,Sakharewadi,साखरेवाडी,4247,27
VILLAGE,562190,Samshapur,समशापूर,4247,27
VILLAGE,562163,Sevalalnager,सेवालालनगर,4247,27
VILLAGE,562180,Shivani,शिवणी,4247,27
VILLAGE,562166,Taratgaon,तरटगांव,4247,27
VILLAGE,562184,Telgaon,तळेगांव,4247,27
VILLAGE,562182,Tirhe,तिर्‍हे,4247,27
VILLAGE,562158,Wadala,वडाळा,4247,27
VILLAGE,562155,Wangi,वांगी,4247,27
VILLAGE,562727,Achegaon,आचेगांव,4253,27
VILLAGE,562741,Aherwadi,आहेरवाडी,4253,27
VILLAGE,562770,Akole Mandrup,अकोले मंद्रुप,4253,27
VILLAGE,562730,Alegaon,आलेगांव,4253,27
VILLAGE,562775,Antroli,अंत्रोळी,4253,27
VILLAGE,562728,Auj Aherwadi,औज आहेरवाडी,4253,27
VILLAGE,562761,Auj Mandrup,औज मंद्रुप,4253,27
VILLAGE,562755,Aurad,औराद,4253,27
VILLAGE,562787,Balgi,बाळगी,4253,27
VILLAGE,562765,Bandalgi,बंदलगी,4253,27
VILLAGE,562745,Bankalgi,बंकलगी,4253,27
VILLAGE,562764,Barur,बरूर,4253,27
VILLAGE,562756,Basav Nagar,बसव नगर,4253,27
VILLAGE,562703,(Baxi)Hipparge,(बक्षी) हिप्परगे,4253,27
VILLAGE,562780,Bhandar Kavade,भंडार कवठे,4253,27
VILLAGE,562754,Birnal,बिर्नाळ,4253,27
VILLAGE,562766,Bolkavathe,बोळकवठे,4253,27
VILLAGE,562707,Boramani,बोरामणी,4253,27
VILLAGE,562746,Borul,बोरूळ,4253,27
VILLAGE,562737,Chandrahal,चंद्राहाळ,4253,27
VILLAGE,562763,Chinchpur,चिंचपुर,4253,27
VILLAGE,562721,Chinoholi,चिनोहोळी,4253,27
VILLAGE,562712,Darganhalli,दर्गनहळळी,4253,27
VILLAGE,562714,Dhotri,धोत्री,4253,27
VILLAGE,562722,Dindur,दिंडुर,4253,27
VILLAGE,562706,Doddi,दोडडी,4253,27
VILLAGE,909320,Doddi,दोड्डी,4253,27
VILLAGE,562697,Gangewadi,गंगेवाडी,4253,27
VILLAGE,562773,Gavadewadi,गावडेवाडी,4253,27
VILLAGE,562736,Ghodatanda (N.V.),घोडातांडा (न.व.),4253,27
VILLAGE,562769,Gunjegaon,गुंजेगांव,4253,27
VILLAGE,562719,Gurdehalli,गुर्देहळ्ळी,4253,27
VILLAGE,562725,Hanamgaon,हणमगांव,4253,27
VILLAGE,562767,Hattarsang,हत्तरसंग,4253,27
VILLAGE,562735,Hatur,हत्तुर,4253,27
VILLAGE,562740,Hipale,हिपळे,4253,27
VILLAGE,562753,Honmurgi,होनमुर्गी,4253,27
VILLAGE,562733,Hotgi,होटगी,4253,27
VILLAGE,562739,Hotgi Station,होटगी स्टेशन,4253,27
VILLAGE,562752,Indiranagar (N.V.),इंदिरानगर (न.व.),4253,27
VILLAGE,562748,Ingalgi,इंगळगी,4253,27
VILLAGE,562747,Kanbas,कणबस,4253,27
VILLAGE,562774,Kandalgaon,कंदलगांव,4253,27
VILLAGE,562717,Kandehalli,कांदेहळ्ळी,4253,27
VILLAGE,562760,Karkal,कारकाल,4253,27
VILLAGE,562698,Kasegaon,कसेगांव,4253,27
VILLAGE,562778,Khanapur,खानापूर,4253,27
VILLAGE,562768,Kudal,कुडल,4253,27
VILLAGE,562716,Kumbhari,कुंभारी,4253,27
VILLAGE,562758,Kurghot,कुरघोट,4253,27
VILLAGE,562777,Kusur,कुसुर,4253,27
VILLAGE,562785,Lavangi,लवंगी,4253,27
VILLAGE,562738,Madre,मद्रे,4253,27
VILLAGE,562759,Malkavathe,माळकवठे,4253,27
VILLAGE,562751,Mandrup,मंद्रूप,4253,27
VILLAGE,562771,Mangoli,मंगोळी,4253,27
VILLAGE,562705,Mulegaon,मुळेगांव,4253,27
VILLAGE,562704,Mulegaon Tanda,मुळेगांवतांडा,4253,27
VILLAGE,562711,Musti,मुस्ती,4253,27
VILLAGE,562757,Nandani,नांदणी,4253,27
VILLAGE,562784,Nimbargi,निंबर्गी,4253,27
VILLAGE,562732,Phatatewadi,फताटेवाडी,4253,27
VILLAGE,562708,Pinjarwadi,पिंजरवाडी,4253,27
VILLAGE,562743,Rajur,राजुर,4253,27
VILLAGE,562720,Rampur,रामपूर,4253,27
VILLAGE,562786,Sadepur,सादेपुर,4253,27
VILLAGE,562710,Sangdari,संगदरी,4253,27
VILLAGE,562744,Sanjwad,संजवाड,4253,27
VILLAGE,562734,Savatkhed,सावतखेड,4253,27
VILLAGE,562782,Shankar Nagar,शंकर नगर,4253,27
VILLAGE,562726,Shingadgaon,शिंगडगांव,4253,27
VILLAGE,562713,Shirpanhalli,शीरपनहळ्ळी,4253,27
VILLAGE,562749,Shirval,शिरवळ,4253,27
VILLAGE,562742,Sindkhed,सिंदखेड,4253,27
VILLAGE,562762,Takali,टाकळी,4253,27
VILLAGE,562709,Tandulwadi,तांदूळवाडी,4253,27
VILLAGE,562779,Telgaon Mandrup,तेलगांव मंद्रूप,4253,27
VILLAGE,562729,Tillehal,तिल्लेहाळ,4253,27
VILLAGE,562723,Tirth,तीर्थ,4253,27
VILLAGE,562718,Togarali,तोगराळी,4253,27
VILLAGE,562699,Ule,उळे,4253,27
VILLAGE,562700,Ulewadi,उळेवाडी,4253,27
VILLAGE,562750,Vadakbal,वडकबाळ,4253,27
VILLAGE,562776,Vadapur,वडापुर,4253,27
VILLAGE,562724,Valsang,वळसंग,4253,27
VILLAGE,562781,Vinchur,विंचुर,4253,27
VILLAGE,562715,Wadgaon,वडगांव,4253,27
VILLAGE,562701,Wadji,वडजी,4253,27
VILLAGE,562772,Wangi,वांगी,4253,27
VILLAGE,562702,Waralegaon,वारलेगांव,4253,27
VILLAGE,562783,Yelegaon,येळेगांव,4253,27
VILLAGE,562731,Yetnal,यत्नाळ,4253,27
VILLAGE,553032,Adivali Dhokali (N.V.),,4170,27
VILLAGE,553082,Ambarnath (R),,4170,27
VILLAGE,553049,Ambeshiv Bk,,4170,27
VILLAGE,553043,Ambeshiv Kh,,4170,27
VILLAGE,553021,Ambhe,,4170,27
VILLAGE,553019,Amboshi,,4170,27
VILLAGE,553034,Ashele,,4170,27
VILLAGE,553053,Asnoli,,4170,27
VILLAGE,553027,Asode,,4170,27
VILLAGE,553031,Bandhanwadi,,4170,27
VILLAGE,553074,Bendshil,,4170,27
VILLAGE,553038,Bhal (N.V.),,4170,27
VILLAGE,553062,Bhoj,,4170,27
VILLAGE,553012,Bohonoli,,4170,27
VILLAGE,553028,Burdul,,4170,27
VILLAGE,553064,Chamtoli,,4170,27
VILLAGE,553054,Chandap,,4170,27
VILLAGE,553067,Chargaon,,4170,27
VILLAGE,553075,Chinchavali,,4170,27
VILLAGE,553015,Chinchavali Bk,,4170,27
VILLAGE,553033,Chinchpada (N.V.),,4170,27
VILLAGE,553017,Chirad,,4170,27
VILLAGE,553048,Chon,,4170,27
VILLAGE,553063,Dahivali,,4170,27
VILLAGE,553042,Dapivali,,4170,27
VILLAGE,553036,Dawrali,,4170,27
VILLAGE,553071,Devaloli,,4170,27
VILLAGE,553081,Dhavale,,4170,27
VILLAGE,553014,Dhoke,,4170,27
VILLAGE,553050,Dhoke (Dapivali),,4170,27
VILLAGE,553080,Done,,4170,27
VILLAGE,553077,Goregaon,,4170,27
VILLAGE,553010,Gorpe,,4170,27
VILLAGE,553069,Indgaon,,4170,27
VILLAGE,553065,Jambhale,,4170,27
VILLAGE,553059,Jambhilghar,,4170,27
VILLAGE,553008,Kakadwal,,4170,27
VILLAGE,553011,Kakole,,4170,27
VILLAGE,553066,Kanhor,,4170,27
VILLAGE,553045,Karand,,4170,27
VILLAGE,553079,Karav,,4170,27
VILLAGE,553025,Karavale Kh,,4170,27
VILLAGE,553076,Kasgaon,,4170,27
VILLAGE,553020,Kharad,,4170,27
VILLAGE,553073,Khuntavali,,4170,27
VILLAGE,553078,Kudsavare,,4170,27
VILLAGE,553024,Kumbharli,,4170,27
VILLAGE,553022,Kushivali,,4170,27
VILLAGE,553035,Manere (N.V.),,4170,27
VILLAGE,553009,Mangrul,,4170,27
VILLAGE,553058,Mulgaon,,4170,27
VILLAGE,553026,Narhen,,4170,27
VILLAGE,553007,Nevali,,4170,27
VILLAGE,553044,Pachon,,4170,27
VILLAGE,553046,Padirpada,,4170,27
VILLAGE,553016,Pali,,4170,27
VILLAGE,553055,Pimploli,,4170,27
VILLAGE,553018,Posari,,4170,27
VILLAGE,553051,Rahatoli,,4170,27
VILLAGE,553047,Sagaon,,4170,27
VILLAGE,553041,Sai,,4170,27
VILLAGE,553023,Sakharoli,,4170,27
VILLAGE,553040,Sape,,4170,27
VILLAGE,553070,Savare,,4170,27
VILLAGE,553060,Savaroli,,4170,27
VILLAGE,553068,Shil,,4170,27
VILLAGE,553013,Shiravali,,4170,27
VILLAGE,553057,Sonavale,,4170,27
VILLAGE,553072,Tan,,4170,27
VILLAGE,553052,Umbroli,,4170,27
